Sexo,Comunidad autónoma,Familia profesional,Porcentajes total de módulos aprobados,nivel_educativo,Sexo_cod,Comunidad autónoma_cod,Familia profesional_cod,nivel_educativo_cod,exitoso,cluster
Hombres,Andalucía,ENERGÍA Y AGUA,83.6,SUPERIOR,1,0,8,2,1,0
Hombres,Andalucía,FABRICACIÓN MECÁNICA,82.1,SUPERIOR,1,0,9,2,1,0
Hombres,Andalucía,HOSTELERÍA Y TURISMO,82.9,SUPERIOR,1,0,10,2,1,0
Hombres,Andalucía,IMAGEN PERSONAL,88.8,SUPERIOR,1,0,11,2,1,0
Hombres,Andalucía,IMAGEN Y SONIDO,89.9,SUPERIOR,1,0,12,2,1,0
Hombres,Andalucía,INDUSTRIAS ALIMENTARIAS,82.2,SUPERIOR,1,0,13,2,1,0
Hombres,Andalucía,INFORMÁTICA Y COMUNICACIONES,82.8,SUPERIOR,1,0,15,2,1,0
Hombres,Andalucía,INSTALACIÓN Y MANTENIMIENTO,82.0,SUPERIOR,1,0,16,2,1,0
Hombres,Andalucía,"MADERA, MUEBLE Y CORCHO",80.9,SUPERIOR,1,0,17,2,1,0
Hombres,Andalucía,MARÍTIMO-PESQUERA,91.3,SUPERIOR,1,0,18,2,1,0
Hombres,Andalucía,QUÍMICA,82.8,SUPERIOR,1,0,19,2,1,0
Hombres,Andalucía,SANIDAD,96.7,SUPERIOR,1,0,20,2,1,0
Hombres,Andalucía,SEGURIDAD Y MEDIO AMBIENTE,87.8,SUPERIOR,1,0,21,2,1,0
Hombres,Andalucía,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,91.8,SUPERIOR,1,0,22,2,1,0
Hombres,Andalucía,"TEXTIL, CONFECCIÓN Y PIEL",82.1,SUPERIOR,1,0,23,2,1,0
Hombres,Andalucía,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,88.7,SUPERIOR,1,0,24,2,1,0
Hombres,Aragón,ACTIVIDADES FÍSICAS Y DEPORTIVAS,91.0,SUPERIOR,1,1,0,2,1,0
Hombres,Aragón,ADMINISTRACIÓN Y GESTIÓN,76.9,SUPERIOR,1,1,1,2,0,0
Hombres,Aragón,AGRARIA,79.4,SUPERIOR,1,1,2,2,0,0
Hombres,Aragón,ARTES GRÁFICAS,83.0,SUPERIOR,1,1,3,2,1,0
Hombres,Aragón,COMERCIO Y MARKETING,71.5,SUPERIOR,1,1,5,2,0,0
Hombres,Aragón,EDIFICACIÓN Y OBRA CIVIL,82.2,SUPERIOR,1,1,6,2,1,0
Hombres,Aragón,ELECTRICIDAD Y ELECTRÓNICA,84.1,SUPERIOR,1,1,7,2,1,0
Hombres,Aragón,ENERGÍA Y AGUA,88.5,SUPERIOR,1,1,8,2,1,0
Hombres,Aragón,FABRICACIÓN MECÁNICA,81.4,SUPERIOR,1,1,9,2,1,0
Hombres,Aragón,HOSTELERÍA Y TURISMO,72.3,SUPERIOR,1,1,10,2,0,0
Hombres,Aragón,IMAGEN PERSONAL,81.4,SUPERIOR,1,1,11,2,1,0
Hombres,Aragón,IMAGEN Y SONIDO,89.1,SUPERIOR,1,1,12,2,1,0
Hombres,Aragón,INDUSTRIAS ALIMENTARIAS,74.3,SUPERIOR,1,1,13,2,0,0
Hombres,Aragón,INFORMÁTICA Y COMUNICACIONES,81.0,SUPERIOR,1,1,15,2,1,0
Hombres,Aragón,INSTALACIÓN Y MANTENIMIENTO,87.8,SUPERIOR,1,1,16,2,1,0
Hombres,Aragón,"MADERA, MUEBLE Y CORCHO",80.9,SUPERIOR,1,1,17,2,1,0
Hombres,Aragón,QUÍMICA,84.2,SUPERIOR,1,1,19,2,1,0
Hombres,Aragón,SANIDAD,85.1,SUPERIOR,1,1,20,2,1,0
Hombres,Aragón,SEGURIDAD Y MEDIO AMBIENTE,95.9,SUPERIOR,1,1,21,2,1,0
Hombres,Aragón,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,94.5,SUPERIOR,1,1,22,2,1,0
Hombres,Aragón,"TEXTIL, CONFECCIÓN Y PIEL",96.6,SUPERIOR,1,1,23,2,1,0
Hombres,Aragón,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,86.7,SUPERIOR,1,1,24,2,1,0
Hombres,Principado de Asturias,ACTIVIDADES FÍSICAS Y DEPORTIVAS,92.3,SUPERIOR,1,16,0,2,1,0
Hombres,Principado de Asturias,ADMINISTRACIÓN Y GESTIÓN,78.9,SUPERIOR,1,16,1,2,0,0
Hombres,Principado de Asturias,AGRARIA,82.5,SUPERIOR,1,16,2,2,1,0
Hombres,Principado de Asturias,ARTES GRÁFICAS,52.2,SUPERIOR,1,16,3,2,0,0
Hombres,Principado de Asturias,COMERCIO Y MARKETING,80.4,SUPERIOR,1,16,5,2,1,0
Hombres,Principado de Asturias,EDIFICACIÓN Y OBRA CIVIL,60.4,SUPERIOR,1,16,6,2,0,0
Hombres,Principado de Asturias,ELECTRICIDAD Y ELECTRÓNICA,74.8,SUPERIOR,1,16,7,2,0,0
Hombres,Principado de Asturias,ENERGÍA Y AGUA,76.2,SUPERIOR,1,16,8,2,0,0
Hombres,Principado de Asturias,FABRICACIÓN MECÁNICA,71.4,SUPERIOR,1,16,9,2,0,0
Hombres,Principado de Asturias,HOSTELERÍA Y TURISMO,77.6,SUPERIOR,1,16,10,2,0,0
Hombres,Principado de Asturias,IMAGEN PERSONAL,44.8,SUPERIOR,1,16,11,2,0,0
Hombres,Principado de Asturias,IMAGEN Y SONIDO,77.5,SUPERIOR,1,16,12,2,0,0
Hombres,Principado de Asturias,INDUSTRIAS ALIMENTARIAS,73.6,SUPERIOR,1,16,13,2,0,0
Hombres,Principado de Asturias,INFORMÁTICA Y COMUNICACIONES,77.7,SUPERIOR,1,16,15,2,0,0
Hombres,Principado de Asturias,INSTALACIÓN Y MANTENIMIENTO,77.2,SUPERIOR,1,16,16,2,0,0
Hombres,Principado de Asturias,MARÍTIMO-PESQUERA,80.0,SUPERIOR,1,16,18,2,1,0
Hombres,Principado de Asturias,QUÍMICA,83.1,SUPERIOR,1,16,19,2,1,0
Hombres,Principado de Asturias,SANIDAD,94.6,SUPERIOR,1,16,20,2,1,0
Hombres,Principado de Asturias,SEGURIDAD Y MEDIO AMBIENTE,84.7,SUPERIOR,1,16,21,2,1,0
Hombres,Principado de Asturias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,80.4,SUPERIOR,1,16,22,2,1,0
Hombres,Principado de Asturias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,77.2,SUPERIOR,1,16,24,2,0,0
Hombres,Islas Baleares,ACTIVIDADES FÍSICAS Y DEPORTIVAS,94.1,SUPERIOR,1,12,0,2,1,0
Hombres,Islas Baleares,ADMINISTRACIÓN Y GESTIÓN,90.1,SUPERIOR,1,12,1,2,1,0
Hombres,Islas Baleares,AGRARIA,93.8,SUPERIOR,1,12,2,2,1,0
Hombres,Islas Baleares,ARTES GRÁFICAS,100.0,SUPERIOR,1,12,3,2,1,0
Hombres,Islas Baleares,COMERCIO Y MARKETING,95.5,SUPERIOR,1,12,5,2,1,0
Hombres,Islas Baleares,EDIFICACIÓN Y OBRA CIVIL,88.3,SUPERIOR,1,12,6,2,1,0
Hombres,Islas Baleares,ELECTRICIDAD Y ELECTRÓNICA,85.7,SUPERIOR,1,12,7,2,1,0
Hombres,Islas Baleares,ENERGÍA Y AGUA,97.1,SUPERIOR,1,12,8,2,1,0
Hombres,Islas Baleares,HOSTELERÍA Y TURISMO,91.0,SUPERIOR,1,12,10,2,1,0
Hombres,Islas Baleares,IMAGEN PERSONAL,50.0,SUPERIOR,1,12,11,2,0,0
Hombres,Islas Baleares,IMAGEN Y SONIDO,93.8,SUPERIOR,1,12,12,2,1,0
Hombres,Islas Baleares,INDUSTRIAS ALIMENTARIAS,79.3,SUPERIOR,1,12,13,2,0,0
Hombres,Islas Baleares,INFORMÁTICA Y COMUNICACIONES,90.2,SUPERIOR,1,12,15,2,1,0
Hombres,Islas Baleares,INSTALACIÓN Y MANTENIMIENTO,91.3,SUPERIOR,1,12,16,2,1,0
Hombres,Islas Baleares,"MADERA, MUEBLE Y CORCHO",100.0,SUPERIOR,1,12,17,2,1,0
Hombres,Islas Baleares,MARÍTIMO-PESQUERA,90.7,SUPERIOR,1,12,18,2,1,0
Hombres,Islas Baleares,QUÍMICA,92.4,SUPERIOR,1,12,19,2,1,0
Hombres,Islas Baleares,SANIDAD,91.8,SUPERIOR,1,12,20,2,1,0
Hombres,Islas Baleares,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,94.1,SUPERIOR,1,12,22,2,1,0
Hombres,Islas Baleares,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,91.1,SUPERIOR,1,12,24,2,1,0
Hombres,Canarias,ACTIVIDADES FÍSICAS Y DEPORTIVAS,88.3,SUPERIOR,1,2,0,2,1,0
Hombres,Canarias,ADMINISTRACIÓN Y GESTIÓN,86.3,SUPERIOR,1,2,1,2,1,0
Hombres,Canarias,AGRARIA,78.6,SUPERIOR,1,2,2,2,0,0
Hombres,Canarias,ARTES GRÁFICAS,78.9,SUPERIOR,1,2,3,2,0,0
Hombres,Canarias,COMERCIO Y MARKETING,90.8,SUPERIOR,1,2,5,2,1,0
Hombres,Canarias,EDIFICACIÓN Y OBRA CIVIL,81.2,SUPERIOR,1,2,6,2,1,0
Hombres,Canarias,ELECTRICIDAD Y ELECTRÓNICA,85.9,SUPERIOR,1,2,7,2,1,0
Hombres,Canarias,ENERGÍA Y AGUA,87.2,SUPERIOR,1,2,8,2,1,0
Hombres,Canarias,FABRICACIÓN MECÁNICA,74.0,SUPERIOR,1,2,9,2,0,0
Hombres,Canarias,HOSTELERÍA Y TURISMO,84.8,SUPERIOR,1,2,10,2,1,0
Hombres,Canarias,IMAGEN PERSONAL,90.4,SUPERIOR,1,2,11,2,1,0
Hombres,Canarias,IMAGEN Y SONIDO,88.2,SUPERIOR,1,2,12,2,1,0
Hombres,Canarias,INDUSTRIAS ALIMENTARIAS,79.8,SUPERIOR,1,2,13,2,0,0
Hombres,Canarias,INFORMÁTICA Y COMUNICACIONES,77.0,SUPERIOR,1,2,15,2,0,0
Hombres,Canarias,INSTALACIÓN Y MANTENIMIENTO,82.0,SUPERIOR,1,2,16,2,1,0
Hombres,Canarias,"MADERA, MUEBLE Y CORCHO",78.0,SUPERIOR,1,2,17,2,0,0
Hombres,Canarias,MARÍTIMO-PESQUERA,88.8,SUPERIOR,1,2,18,2,1,0
Hombres,Canarias,QUÍMICA,92.8,SUPERIOR,1,2,19,2,1,0
Hombres,Canarias,SANIDAD,93.3,SUPERIOR,1,2,20,2,1,0
Hombres,Canarias,SEGURIDAD Y MEDIO AMBIENTE,86.3,SUPERIOR,1,2,21,2,1,0
Hombres,Canarias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,91.5,SUPERIOR,1,2,22,2,1,0
Hombres,Canarias,"TEXTIL, CONFECCIÓN Y PIEL",90.3,SUPERIOR,1,2,23,2,1,0
Hombres,Canarias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,86.6,SUPERIOR,1,2,24,2,1,0
Hombres,Cantabria,ACTIVIDADES FÍSICAS Y DEPORTIVAS,94.7,SUPERIOR,1,3,0,2,1,0
Hombres,Cantabria,ADMINISTRACIÓN Y GESTIÓN,93.0,SUPERIOR,1,3,1,2,1,0
Hombres,Cantabria,AGRARIA,85.3,SUPERIOR,1,3,2,2,1,0
Hombres,Cantabria,ARTES GRÁFICAS,87.2,SUPERIOR,1,3,3,2,1,0
Hombres,Cantabria,COMERCIO Y MARKETING,94.0,SUPERIOR,1,3,5,2,1,0
Hombres,Cantabria,EDIFICACIÓN Y OBRA CIVIL,92.1,SUPERIOR,1,3,6,2,1,0
Hombres,Cantabria,ELECTRICIDAD Y ELECTRÓNICA,85.6,SUPERIOR,1,3,7,2,1,0
Hombres,Cantabria,ENERGÍA Y AGUA,94.8,SUPERIOR,1,3,8,2,1,0
Hombres,Cantabria,FABRICACIÓN MECÁNICA,89.5,SUPERIOR,1,3,9,2,1,0
Hombres,Cantabria,HOSTELERÍA Y TURISMO,90.2,SUPERIOR,1,3,10,2,1,0
Hombres,Cantabria,IMAGEN PERSONAL,69.4,SUPERIOR,1,3,11,2,0,0
Hombres,Cantabria,IMAGEN Y SONIDO,91.5,SUPERIOR,1,3,12,2,1,0
Hombres,Cantabria,INDUSTRIAS ALIMENTARIAS,84.4,SUPERIOR,1,3,13,2,1,0
Hombres,Cantabria,INFORMÁTICA Y COMUNICACIONES,87.5,SUPERIOR,1,3,15,2,1,0
Hombres,Cantabria,INSTALACIÓN Y MANTENIMIENTO,94.1,SUPERIOR,1,3,16,2,1,0
Hombres,Cantabria,"MADERA, MUEBLE Y CORCHO",93.8,SUPERIOR,1,3,17,2,1,0
Hombres,Cantabria,QUÍMICA,98.6,SUPERIOR,1,3,19,2,1,0
Hombres,Cantabria,SANIDAD,93.1,SUPERIOR,1,3,20,2,1,0
Hombres,Cantabria,SEGURIDAD Y MEDIO AMBIENTE,90.8,SUPERIOR,1,3,21,2,1,0
Hombres,Cantabria,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,95.7,SUPERIOR,1,3,22,2,1,0
Hombres,Cantabria,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,87.2,SUPERIOR,1,3,24,2,1,0
Hombres,Castilla y León,ACTIVIDADES FÍSICAS Y DEPORTIVAS,85.2,SUPERIOR,1,5,0,2,1,0
Hombres,Castilla y León,ADMINISTRACIÓN Y GESTIÓN,82.1,SUPERIOR,1,5,1,2,1,0
Hombres,Castilla y León,AGRARIA,85.2,SUPERIOR,1,5,2,2,1,0
Hombres,Castilla y León,ARTES GRÁFICAS,81.5,SUPERIOR,1,5,3,2,1,0
Hombres,Castilla y León,COMERCIO Y MARKETING,74.1,SUPERIOR,1,5,5,2,0,0
Hombres,Castilla y León,EDIFICACIÓN Y OBRA CIVIL,63.2,SUPERIOR,1,5,6,2,0,0
Hombres,Castilla y León,ELECTRICIDAD Y ELECTRÓNICA,77.9,SUPERIOR,1,5,7,2,0,0
Hombres,Castilla y León,ENERGÍA Y AGUA,86.2,SUPERIOR,1,5,8,2,1,0
Hombres,Castilla y León,FABRICACIÓN MECÁNICA,77.0,SUPERIOR,1,5,9,2,0,0
Hombres,Castilla y León,HOSTELERÍA Y TURISMO,74.6,SUPERIOR,1,5,10,2,0,0
Hombres,Castilla y León,IMAGEN PERSONAL,78.1,SUPERIOR,1,5,11,2,0,0
Hombres,Castilla y León,IMAGEN Y SONIDO,83.4,SUPERIOR,1,5,12,2,1,0
Hombres,Castilla y León,INDUSTRIAS ALIMENTARIAS,78.4,SUPERIOR,1,5,13,2,0,0
Hombres,Castilla y León,INFORMÁTICA Y COMUNICACIONES,77.5,SUPERIOR,1,5,15,2,0,0
Hombres,Castilla y León,INSTALACIÓN Y MANTENIMIENTO,85.5,SUPERIOR,1,5,16,2,1,0
Hombres,Castilla y León,"MADERA, MUEBLE Y CORCHO",83.7,SUPERIOR,1,5,17,2,1,0
Hombres,Castilla y León,QUÍMICA,81.1,SUPERIOR,1,5,19,2,1,0
Hombres,Castilla y León,SANIDAD,81.2,SUPERIOR,1,5,20,2,1,0
Hombres,Castilla y León,SEGURIDAD Y MEDIO AMBIENTE,74.5,SUPERIOR,1,5,21,2,0,0
Hombres,Castilla y León,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,84.4,SUPERIOR,1,5,22,2,1,0
Hombres,Castilla y León,"TEXTIL, CONFECCIÓN Y PIEL",94.7,SUPERIOR,1,5,23,2,1,0
Hombres,Castilla y León,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,90.4,SUPERIOR,1,5,24,2,1,0
Hombres,Castilla La Mancha,ACTIVIDADES FÍSICAS Y DEPORTIVAS,97.8,SUPERIOR,1,4,0,2,1,0
Hombres,Castilla La Mancha,ADMINISTRACIÓN Y GESTIÓN,97.2,SUPERIOR,1,4,1,2,1,0
Hombres,Castilla La Mancha,AGRARIA,97.1,SUPERIOR,1,4,2,2,1,0
Hombres,Castilla La Mancha,COMERCIO Y MARKETING,97.7,SUPERIOR,1,4,5,2,1,0
Hombres,Castilla La Mancha,EDIFICACIÓN Y OBRA CIVIL,98.3,SUPERIOR,1,4,6,2,1,0
Hombres,Castilla La Mancha,ELECTRICIDAD Y ELECTRÓNICA,97.3,SUPERIOR,1,4,7,2,1,0
Hombres,Castilla La Mancha,ENERGÍA Y AGUA,98.7,SUPERIOR,1,4,8,2,1,0
Hombres,Castilla La Mancha,FABRICACIÓN MECÁNICA,98.7,SUPERIOR,1,4,9,2,1,0
Hombres,Castilla La Mancha,HOSTELERÍA Y TURISMO,97.1,SUPERIOR,1,4,10,2,1,0
Hombres,Castilla La Mancha,IMAGEN PERSONAL,99.1,SUPERIOR,1,4,11,2,1,0
Hombres,Castilla La Mancha,IMAGEN Y SONIDO,92.6,SUPERIOR,1,4,12,2,1,0
Hombres,Castilla La Mancha,INDUSTRIAS ALIMENTARIAS,98.7,SUPERIOR,1,4,13,2,1,0
Hombres,Castilla La Mancha,INFORMÁTICA Y COMUNICACIONES,96.8,SUPERIOR,1,4,15,2,1,0
Hombres,Castilla La Mancha,INSTALACIÓN Y MANTENIMIENTO,98.5,SUPERIOR,1,4,16,2,1,0
Hombres,Castilla La Mancha,"MADERA, MUEBLE Y CORCHO",85.6,SUPERIOR,1,4,17,2,1,0
Hombres,Castilla La Mancha,QUÍMICA,98.8,SUPERIOR,1,4,19,2,1,0
Hombres,Castilla La Mancha,SANIDAD,97.9,SUPERIOR,1,4,20,2,1,0
Hombres,Castilla La Mancha,SEGURIDAD Y MEDIO AMBIENTE,98.1,SUPERIOR,1,4,21,2,1,0
Hombres,Castilla La Mancha,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,96.6,SUPERIOR,1,4,22,2,1,0
Hombres,Castilla La Mancha,"TEXTIL, CONFECCIÓN Y PIEL",97.9,SUPERIOR,1,4,23,2,1,0
Hombres,Castilla La Mancha,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,96.9,SUPERIOR,1,4,24,2,1,0
Hombres,Comunitat Valenciana,ACTIVIDADES FÍSICAS Y DEPORTIVAS,90.4,SUPERIOR,1,9,0,2,1,0
Hombres,Comunitat Valenciana,ADMINISTRACIÓN Y GESTIÓN,80.5,SUPERIOR,1,9,1,2,1,0
Hombres,Comunitat Valenciana,AGRARIA,74.3,SUPERIOR,1,9,2,2,0,0
Hombres,Comunitat Valenciana,ARTES GRÁFICAS,73.1,SUPERIOR,1,9,3,2,0,0
Hombres,Comunitat Valenciana,ARTES Y ARTESANÍAS,80.1,SUPERIOR,1,9,4,2,1,0
Hombres,Comunitat Valenciana,COMERCIO Y MARKETING,78.3,SUPERIOR,1,9,5,2,0,0
Hombres,Comunitat Valenciana,EDIFICACIÓN Y OBRA CIVIL,65.3,SUPERIOR,1,9,6,2,0,0
Hombres,Comunitat Valenciana,ELECTRICIDAD Y ELECTRÓNICA,70.4,SUPERIOR,1,9,7,2,0,0
Hombres,Comunitat Valenciana,ENERGÍA Y AGUA,65.3,SUPERIOR,1,9,8,2,0,0
Hombres,Comunitat Valenciana,FABRICACIÓN MECÁNICA,72.6,SUPERIOR,1,9,9,2,0,0
Hombres,Comunitat Valenciana,HOSTELERÍA Y TURISMO,69.9,SUPERIOR,1,9,10,2,0,0
Hombres,Comunitat Valenciana,IMAGEN PERSONAL,75.2,SUPERIOR,1,9,11,2,0,0
Hombres,Comunitat Valenciana,IMAGEN Y SONIDO,80.3,SUPERIOR,1,9,12,2,1,0
Hombres,Comunitat Valenciana,INDUSTRIAS ALIMENTARIAS,74.1,SUPERIOR,1,9,13,2,0,0
Hombres,Comunitat Valenciana,INFORMÁTICA Y COMUNICACIONES,70.9,SUPERIOR,1,9,15,2,0,0
Hombres,Comunitat Valenciana,INSTALACIÓN Y MANTENIMIENTO,75.0,SUPERIOR,1,9,16,2,0,0
Hombres,Comunitat Valenciana,"MADERA, MUEBLE Y CORCHO",57.7,SUPERIOR,1,9,17,2,0,0
Hombres,Comunitat Valenciana,MARÍTIMO-PESQUERA,78.8,SUPERIOR,1,9,18,2,0,0
Hombres,Comunitat Valenciana,QUÍMICA,78.3,SUPERIOR,1,9,19,2,0,0
Hombres,Comunitat Valenciana,SANIDAD,83.2,SUPERIOR,1,9,20,2,1,0
Hombres,Comunitat Valenciana,SEGURIDAD Y MEDIO AMBIENTE,78.5,SUPERIOR,1,9,21,2,0,0
Hombres,Comunitat Valenciana,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,77.5,SUPERIOR,1,9,22,2,0,0
Hombres,Comunitat Valenciana,"TEXTIL, CONFECCIÓN Y PIEL",65.8,SUPERIOR,1,9,23,2,0,0
Hombres,Comunitat Valenciana,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,73.5,SUPERIOR,1,9,24,2,0,0
Hombres,Comunitat Valenciana,VIDRIO Y CERÁMICA,61.2,SUPERIOR,1,9,25,2,0,0
Hombres,Extremadura,ACTIVIDADES FÍSICAS Y DEPORTIVAS,89.4,SUPERIOR,1,10,0,2,1,0
Hombres,Extremadura,ADMINISTRACIÓN Y GESTIÓN,84.0,SUPERIOR,1,10,1,2,1,0
Hombres,Extremadura,AGRARIA,87.9,SUPERIOR,1,10,2,2,1,0
Hombres,Extremadura,ARTES GRÁFICAS,67.9,SUPERIOR,1,10,3,2,0,0
Hombres,Extremadura,COMERCIO Y MARKETING,86.5,SUPERIOR,1,10,5,2,1,0
Hombres,Extremadura,EDIFICACIÓN Y OBRA CIVIL,70.4,SUPERIOR,1,10,6,2,0,0
Hombres,Extremadura,ELECTRICIDAD Y ELECTRÓNICA,77.6,SUPERIOR,1,10,7,2,0,0
Hombres,Extremadura,ENERGÍA Y AGUA,82.0,SUPERIOR,1,10,8,2,1,0
Hombres,Extremadura,FABRICACIÓN MECÁNICA,93.7,SUPERIOR,1,10,9,2,1,0
Hombres,Extremadura,HOSTELERÍA Y TURISMO,78.3,SUPERIOR,1,10,10,2,0,0
Hombres,Extremadura,IMAGEN PERSONAL,93.7,SUPERIOR,1,10,11,2,1,0
Hombres,Extremadura,IMAGEN Y SONIDO,78.2,SUPERIOR,1,10,12,2,0,0
Hombres,Extremadura,INDUSTRIAS ALIMENTARIAS,83.3,SUPERIOR,1,10,13,2,1,0
Hombres,Extremadura,INFORMÁTICA Y COMUNICACIONES,75.2,SUPERIOR,1,10,15,2,0,0
Hombres,Extremadura,INSTALACIÓN Y MANTENIMIENTO,70.6,SUPERIOR,1,10,16,2,0,0
Hombres,Extremadura,"MADERA, MUEBLE Y CORCHO",72.5,SUPERIOR,1,10,17,2,0,0
Hombres,Extremadura,QUÍMICA,81.4,SUPERIOR,1,10,19,2,1,0
Hombres,Extremadura,SANIDAD,89.2,SUPERIOR,1,10,20,2,1,0
Hombres,Extremadura,SEGURIDAD Y MEDIO AMBIENTE,99.2,SUPERIOR,1,10,21,2,1,0
Hombres,Extremadura,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,91.0,SUPERIOR,1,10,22,2,1,0
Hombres,Extremadura,"TEXTIL, CONFECCIÓN Y PIEL",98.3,SUPERIOR,1,10,23,2,1,0
Hombres,Extremadura,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,85.1,SUPERIOR,1,10,24,2,1,0
Hombres,Galicia,ACTIVIDADES FÍSICAS Y DEPORTIVAS,92.5,SUPERIOR,1,11,0,2,1,0
Hombres,Galicia,ADMINISTRACIÓN Y GESTIÓN,80.3,SUPERIOR,1,11,1,2,1,0
Hombres,Galicia,AGRARIA,86.8,SUPERIOR,1,11,2,2,1,0
Hombres,Galicia,ARTES GRÁFICAS,88.6,SUPERIOR,1,11,3,2,1,0
Hombres,Galicia,COMERCIO Y MARKETING,86.9,SUPERIOR,1,11,5,2,1,0
Hombres,Galicia,EDIFICACIÓN Y OBRA CIVIL,69.9,SUPERIOR,1,11,6,2,0,0
Hombres,Galicia,ELECTRICIDAD Y ELECTRÓNICA,82.2,SUPERIOR,1,11,7,2,1,0
Hombres,Galicia,ENERGÍA Y AGUA,81.0,SUPERIOR,1,11,8,2,1,0
Hombres,Galicia,FABRICACIÓN MECÁNICA,82.8,SUPERIOR,1,11,9,2,1,0
Hombres,Galicia,HOSTELERÍA Y TURISMO,84.4,SUPERIOR,1,11,10,2,1,0
Hombres,Galicia,IMAGEN PERSONAL,71.9,SUPERIOR,1,11,11,2,0,0
Hombres,Galicia,IMAGEN Y SONIDO,86.1,SUPERIOR,1,11,12,2,1,0
Hombres,Galicia,INDUSTRIAS ALIMENTARIAS,70.3,SUPERIOR,1,11,13,2,0,0
Hombres,Galicia,INFORMÁTICA Y COMUNICACIONES,78.7,SUPERIOR,1,11,15,2,0,0
Hombres,Galicia,INSTALACIÓN Y MANTENIMIENTO,85.8,SUPERIOR,1,11,16,2,1,0
Hombres,Galicia,"MADERA, MUEBLE Y CORCHO",80.2,SUPERIOR,1,11,17,2,1,0
Hombres,Galicia,MARÍTIMO-PESQUERA,88.5,SUPERIOR,1,11,18,2,1,0
Hombres,Galicia,QUÍMICA,83.5,SUPERIOR,1,11,19,2,1,0
Hombres,Galicia,SANIDAD,93.1,SUPERIOR,1,11,20,2,1,0
Hombres,Galicia,SEGURIDAD Y MEDIO AMBIENTE,83.1,SUPERIOR,1,11,21,2,1,0
Hombres,Galicia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,91.2,SUPERIOR,1,11,22,2,1,0
Hombres,Galicia,"TEXTIL, CONFECCIÓN Y PIEL",77.0,SUPERIOR,1,11,23,2,0,0
Hombres,Galicia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,89.1,SUPERIOR,1,11,24,2,1,0
Hombres,Comunidad de Madrid,ACTIVIDADES FÍSICAS Y DEPORTIVAS,89.0,SUPERIOR,1,8,0,2,1,0
Hombres,Comunidad de Madrid,ADMINISTRACIÓN Y GESTIÓN,80.0,SUPERIOR,1,8,1,2,1,0
Hombres,Comunidad de Madrid,AGRARIA,64.3,SUPERIOR,1,8,2,2,0,0
Hombres,Comunidad de Madrid,ARTES GRÁFICAS,91.0,SUPERIOR,1,8,3,2,1,0
Hombres,Comunidad de Madrid,COMERCIO Y MARKETING,83.9,SUPERIOR,1,8,5,2,1,0
Hombres,Comunidad de Madrid,EDIFICACIÓN Y OBRA CIVIL,77.7,SUPERIOR,1,8,6,2,0,0
Hombres,Comunidad de Madrid,ELECTRICIDAD Y ELECTRÓNICA,83.0,SUPERIOR,1,8,7,2,1,0
Hombres,Comunidad de Madrid,ENERGÍA Y AGUA,76.4,SUPERIOR,1,8,8,2,0,0
Hombres,Comunidad de Madrid,FABRICACIÓN MECÁNICA,72.5,SUPERIOR,1,8,9,2,0,0
Hombres,Comunidad de Madrid,HOSTELERÍA Y TURISMO,77.1,SUPERIOR,1,8,10,2,0,0
Hombres,Comunidad de Madrid,IMAGEN PERSONAL,83.6,SUPERIOR,1,8,11,2,1,0
Hombres,Comunidad de Madrid,IMAGEN Y SONIDO,91.8,SUPERIOR,1,8,12,2,1,0
Hombres,Comunidad de Madrid,INDUSTRIAS ALIMENTARIAS,73.6,SUPERIOR,1,8,13,2,0,0
Hombres,Comunidad de Madrid,INFORMÁTICA Y COMUNICACIONES,84.8,SUPERIOR,1,8,15,2,1,0
Hombres,Comunidad de Madrid,INSTALACIÓN Y MANTENIMIENTO,75.0,SUPERIOR,1,8,16,2,0,0
Hombres,Comunidad de Madrid,"MADERA, MUEBLE Y CORCHO",81.3,SUPERIOR,1,8,17,2,1,0
Hombres,Comunidad de Madrid,QUÍMICA,70.9,SUPERIOR,1,8,19,2,0,0
